Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
08/14/2025 16:30:11,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,551088
08/14/2025 16:30:11,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,64232
08/14/2025 16:30:11,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0
08/14/2025 16:30:11,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
08/14/2025 16:30:11,System.Runtime,dotnet.assembly.count ({assembly}),Metric,88
08/14/2025 16:30:11,System.Runtime,dotnet.timer.count ({timer}),Metric,2
08/14/2025 16:30:11,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,35409920
08/14/2025 16:30:11,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
08/14/2025 16:30:11,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
08/14/2025 16:30:11,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,0
08/14/2025 16:30:11,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
08/14/2025 16:30:11,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
08/14/2025 16:30:11,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
08/14/2025 16:30:11,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,222400
08/14/2025 16:30:11,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1332984
08/14/2025 16:30:11,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
08/14/2025 16:30:11,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,9912
08/14/2025 16:30:11,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,264
08/14/2025 16:30:11,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,0
08/14/2025 16:30:11,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
08/14/2025 16:30:11,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
08/14/2025 16:30:11,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0
08/14/2025 16:30:12,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
08/14/2025 16:30:12,System.Runtime,dotnet.process.memory.working_set (By),Metric,150880256
08/14/2025 16:30:12,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,32768
08/14/2025 16:30:12,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
08/14/2025 16:30:12,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,21283200
08/14/2025 16:30:12,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3873416
08/14/2025 16:30:12,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,58240
08/14/2025 16:30:12,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,551088
08/14/2025 16:30:12,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,64232
08/14/2025 16:30:12,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0
08/14/2025 16:30:12,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
08/14/2025 16:30:12,System.Runtime,dotnet.assembly.count ({assembly}),Metric,88
08/14/2025 16:30:12,System.Runtime,dotnet.timer.count ({timer}),Metric,2
08/14/2025 16:30:12,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,35409920
08/14/2025 16:30:12,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
08/14/2025 16:30:12,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
08/14/2025 16:30:12,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,0
08/14/2025 16:30:12,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
08/14/2025 16:30:12,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
08/14/2025 16:30:12,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
08/14/2025 16:30:12,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,222400
08/14/2025 16:30:12,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1332984
08/14/2025 16:30:12,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
08/14/2025 16:30:12,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,9912
08/14/2025 16:30:12,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,264
08/14/2025 16:30:12,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,0
08/14/2025 16:30:12,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
08/14/2025 16:30:12,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
08/14/2025 16:30:12,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0
08/14/2025 16:30:13,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
08/14/2025 16:30:13,System.Runtime,dotnet.process.memory.working_set (By),Metric,150876160
08/14/2025 16:30:13,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,24544
08/14/2025 16:30:13,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
08/14/2025 16:30:13,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,21283200
08/14/2025 16:30:13,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3873416
08/14/2025 16:30:13,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,58240
08/14/2025 16:30:13,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,551088
08/14/2025 16:30:13,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,64232
08/14/2025 16:30:13,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0
08/14/2025 16:30:13,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
08/14/2025 16:30:13,System.Runtime,dotnet.assembly.count ({assembly}),Metric,88
08/14/2025 16:30:13,System.Runtime,dotnet.timer.count ({timer}),Metric,2
08/14/2025 16:30:13,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,35409920
08/14/2025 16:30:13,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
08/14/2025 16:30:13,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
08/14/2025 16:30:13,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,0
08/14/2025 16:30:13,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
08/14/2025 16:30:13,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
08/14/2025 16:30:13,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
08/14/2025 16:30:13,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,222400
08/14/2025 16:30:13,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1332984
08/14/2025 16:30:13,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
08/14/2025 16:30:13,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,9912
08/14/2025 16:30:13,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,264
08/14/2025 16:30:13,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,0
08/14/2025 16:30:13,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
08/14/2025 16:30:13,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
08/14/2025 16:30:13,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0
08/14/2025 16:30:14,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
08/14/2025 16:30:14,System.Runtime,dotnet.process.memory.working_set (By),Metric,150876160
08/14/2025 16:30:14,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,24600
08/14/2025 16:30:14,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
08/14/2025 16:30:14,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,21283200
08/14/2025 16:30:14,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3873416
08/14/2025 16:30:14,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,58240
08/14/2025 16:30:14,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,551088
08/14/2025 16:30:14,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,64232
08/14/2025 16:30:14,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0
08/14/2025 16:30:14,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
08/14/2025 16:30:14,System.Runtime,dotnet.assembly.count ({assembly}),Metric,88
08/14/2025 16:30:14,System.Runtime,dotnet.timer.count ({timer}),Metric,2
08/14/2025 16:30:14,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,35409920
08/14/2025 16:30:14,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
08/14/2025 16:30:14,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,1
08/14/2025 16:30:14,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,0
08/14/2025 16:30:14,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
08/14/2025 16:30:14,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
08/14/2025 16:30:14,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
08/14/2025 16:30:14,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,222400
08/14/2025 16:30:14,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1332984
08/14/2025 16:30:14,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
08/14/2025 16:30:14,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,9912
08/14/2025 16:30:14,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,264
08/14/2025 16:30:14,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,0
08/14/2025 16:30:14,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
08/14/2025 16:30:14,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
08/14/2025 16:30:14,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0
08/14/2025 16:30:15,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
08/14/2025 16:30:15,System.Runtime,dotnet.process.memory.working_set (By),Metric,150884352
08/14/2025 16:30:15,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,32776
08/14/2025 16:30:15,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
08/14/2025 16:30:15,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,21283200
08/14/2025 16:30:15,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3873416
08/14/2025 16:30:15,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,58240
08/14/2025 16:30:15,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,551088
08/14/2025 16:30:15,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,64232
08/14/2025 16:30:15,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0
08/14/2025 16:30:15,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
08/14/2025 16:30:15,System.Runtime,dotnet.assembly.count ({assembly}),Metric,88
08/14/2025 16:30:15,System.Runtime,dotnet.timer.count ({timer}),Metric,2
08/14/2025 16:30:15,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,35409920
08/14/2025 16:30:15,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
08/14/2025 16:30:15,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
08/14/2025 16:30:15,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,0
08/14/2025 16:30:15,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
08/14/2025 16:30:15,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
08/14/2025 16:30:15,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
08/14/2025 16:30:15,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,222400
08/14/2025 16:30:15,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1332984
08/14/2025 16:30:15,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
08/14/2025 16:30:15,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,9912
08/14/2025 16:30:15,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,264
08/14/2025 16:30:15,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,0
08/14/2025 16:30:15,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
08/14/2025 16:30:15,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
08/14/2025 16:30:15,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0
08/14/2025 16:30:16,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
08/14/2025 16:30:16,System.Runtime,dotnet.process.memory.working_set (By),Metric,150876160
08/14/2025 16:30:16,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,24592
08/14/2025 16:30:16,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
08/14/2025 16:30:16,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,21283200
08/14/2025 16:30:16,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3873416
08/14/2025 16:30:16,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,58240
08/14/2025 16:30:16,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,551088
08/14/2025 16:30:16,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,64232
08/14/2025 16:30:16,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0
08/14/2025 16:30:16,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
08/14/2025 16:30:16,System.Runtime,dotnet.assembly.count ({assembly}),Metric,88
08/14/2025 16:30:16,System.Runtime,dotnet.timer.count ({timer}),Metric,2
08/14/2025 16:30:16,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,35409920
08/14/2025 16:30:16,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
08/14/2025 16:30:16,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
08/14/2025 16:30:16,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,0
08/14/2025 16:30:16,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
08/14/2025 16:30:16,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
08/14/2025 16:30:16,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
08/14/2025 16:30:16,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,222400
08/14/2025 16:30:16,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1332984
08/14/2025 16:30:16,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
08/14/2025 16:30:16,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,9912
08/14/2025 16:30:16,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,264
08/14/2025 16:30:16,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,0
08/14/2025 16:30:16,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
08/14/2025 16:30:16,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
08/14/2025 16:30:16,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0
08/14/2025 16:30:17,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
08/14/2025 16:30:17,System.Runtime,dotnet.process.memory.working_set (By),Metric,150876160
08/14/2025 16:30:17,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,16400
08/14/2025 16:30:17,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
08/14/2025 16:30:17,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,21283200
08/14/2025 16:30:17,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3873416
08/14/2025 16:30:17,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,58240
08/14/2025 16:30:17,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,551088
08/14/2025 16:30:17,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,64232
08/14/2025 16:30:17,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0
08/14/2025 16:30:17,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
08/14/2025 16:30:17,System.Runtime,dotnet.assembly.count ({assembly}),Metric,88
08/14/2025 16:30:17,System.Runtime,dotnet.timer.count ({timer}),Metric,2
08/14/2025 16:30:17,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,35409920
08/14/2025 16:30:17,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
08/14/2025 16:30:17,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
08/14/2025 16:30:17,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,0
08/14/2025 16:30:17,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
08/14/2025 16:30:17,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
08/14/2025 16:30:17,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
08/14/2025 16:30:17,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,222400
08/14/2025 16:30:17,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1332984
08/14/2025 16:30:17,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
08/14/2025 16:30:17,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,9912
08/14/2025 16:30:17,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,264
08/14/2025 16:30:17,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,0
08/14/2025 16:30:17,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
08/14/2025 16:30:17,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
08/14/2025 16:30:17,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0
08/14/2025 16:30:18,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
08/14/2025 16:30:18,System.Runtime,dotnet.process.memory.working_set (By),Metric,150876160
08/14/2025 16:30:18,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,32792
08/14/2025 16:30:18,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
08/14/2025 16:30:18,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,21283200
08/14/2025 16:30:18,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3873416
08/14/2025 16:30:18,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,58240
08/14/2025 16:30:18,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,551088
08/14/2025 16:30:18,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,64232
08/14/2025 16:30:18,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0
08/14/2025 16:30:18,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
08/14/2025 16:30:18,System.Runtime,dotnet.assembly.count ({assembly}),Metric,88
08/14/2025 16:30:18,System.Runtime,dotnet.timer.count ({timer}),Metric,2
08/14/2025 16:30:18,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,35409920
08/14/2025 16:30:18,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
08/14/2025 16:30:18,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
08/14/2025 16:30:18,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,0
08/14/2025 16:30:18,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
08/14/2025 16:30:18,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
08/14/2025 16:30:18,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
08/14/2025 16:30:18,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,222400
08/14/2025 16:30:18,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1332984
08/14/2025 16:30:18,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
08/14/2025 16:30:18,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,9912
08/14/2025 16:30:18,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,264
08/14/2025 16:30:18,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,0
08/14/2025 16:30:18,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
08/14/2025 16:30:18,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
08/14/2025 16:30:18,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0
08/14/2025 16:30:19,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
08/14/2025 16:30:19,System.Runtime,dotnet.process.memory.working_set (By),Metric,150876160
08/14/2025 16:30:19,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,32792
08/14/2025 16:30:19,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
08/14/2025 16:30:19,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,21283200
08/14/2025 16:30:19,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3873416
08/14/2025 16:30:19,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,58240
08/14/2025 16:30:19,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,551088
08/14/2025 16:30:19,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,64232
08/14/2025 16:30:19,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0
08/14/2025 16:30:19,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
08/14/2025 16:30:19,System.Runtime,dotnet.assembly.count ({assembly}),Metric,88
08/14/2025 16:30:19,System.Runtime,dotnet.timer.count ({timer}),Metric,2
08/14/2025 16:30:19,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,35409920
08/14/2025 16:30:19,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
08/14/2025 16:30:19,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
08/14/2025 16:30:19,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,0
08/14/2025 16:30:19,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
08/14/2025 16:30:19,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
08/14/2025 16:30:19,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
08/14/2025 16:30:19,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,222400
08/14/2025 16:30:19,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1332984
08/14/2025 16:30:19,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
08/14/2025 16:30:19,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,9912
